Temps,Deplacement
0.367612762013432,-3.86120600586592e-06
0.368809223415786,-7.57764085292415e-06
0.369208043528936,-8.24321836441797e-06
0.369400804803114,-8.91301369840881e-06
0.370005687054636,-7.70865618053633e-06
0.371202196681236,7.23382540563387e-06
0.371600977287734,-1.80650139691663e-06
0.371793729588036,-3.86656620816293e-06
0.372398641657566,8.1988916447891e-06
0.37359500344945,-9.68068113014784e-06
0.373993807080083,-1.06767905602456e-05
0.374186635913449,8.32541792815395e-06
0.374791458277486,-1.3274699359875e-07
0.375987890065381,6.3632794989444e-06
0.376386625144252,-1.06350062584172e-05
0.376579416229986,-5.78519995887385e-07
0.377184244325493,-4.50063852184242e-06
0.378380640525575,-1.35383413659814e-06
0.37877943094303,-1.82240737701641e-06
0.378972185160587,-4.81078439379486e-07
0.379577046365078,7.32207099117105e-06
0.380773386345529,1.70148063630963e-06
0.381172153696593,-2.82579023730913e-06
0.381364894950133,-3.92284130670026e-06
0.381969711105466,-4.91844519511845e-06
0.38316609068438,5.85468219286675e-06
0.383564873014454,7.25926806649637e-06
0.383757620403831,8.73939679586472e-06
0.38436241586265,5.33971638242281e-06
0.385558732784212,5.65397097793568e-06
0.385957504359072,6.23250604619028e-06
0.386150209124513,-2.51488008878281e-06
0.386755041351635,6.77179191105569e-06
0.387951290369092,-4.75151701640315e-06
0.388350072795382,6.749693061175e-07
0.388542817257405,3.31807003117037e-06
0.389147594018119,1.06931962310454e-06
0.390343858278753,-4.56526137799224e-07
0.39074260928788,-1.28245392960873e-06
0.390935343732254,-3.04342830113335e-07
0.391540081896533,-9.65879600013837e-06
0.392736363529643,-6.27991818788965e-07
0.393135097121322,-4.03005109122093e-06
0.393327820510879,-4.98943587354351e-06
0.393932606970099,1.3697602192151e-06
0.395128798587031,-7.24567187616799e-06
0.395527532917357,-8.45580590934074e-06
0.395720284759324,-9.7710328846273e-07
0.396325015729478,-6.16053021596852e-06
0.397521252412389,3.05350579402553e-06
0.397919972323942,5.44790029872615e-08
0.398112663516285,-7.42959769159333e-06
0.398717464316042,8.75669162698571e-06
0.399913581155181,-7.51065435918356e-06
0.400312318020537,-4.05919249409981e-06
0.40050504933073,-4.13075529999074e-08
0.401109777129847,2.54943016409532e-09
0.402305892278262,-1.07157741202772e-05
0.402704685806967,9.61576418106067e-06
0.402897390361336,7.57210325025202e-06
0.403502093037593,4.04757681816051e-06
0.404698192100001,-4.9026106904058e-06
0.405096920743828,3.85180021512878e-07
0.40528961480079,-3.45010559864794e-06
0.405894341443172,2.34977851788824e-06
0.407090444049099,3.23137579740293e-07
0.407489172082346,7.44831153589211e-06
0.40768184986016,3.02718740235862e-07
0.408286551379925,2.53388480011666e-06
0.409482662390946,8.70765717464233e-06
0.40988131490687,-2.0046571276886e-06
0.41007399266507,-8.19007046283178e-06
0.410678716587675,2.95502425951144e-06
0.411874779423021,2.46755822292371e-06
0.412273470759992,3.94935085138815e-06
0.412466163191599,2.58344821678955e-06
0.413070819395308,-1.02905441301463e-06
0.414266856867247,-2.18636669025472e-06
0.414665508658621,-9.0944980495039e-06
0.414858231988802,-1.37897295609023e-06
0.415462869199693,-6.95101091941928e-06
0.416658950616013,9.42665628103292e-06
0.417057582828155,-6.27170390884665e-07
0.417250284007696,2.23551140117438e-06
0.417854947443423,6.58124389342994e-06
0.419050908270472,-2.72480486361705e-06
0.419449591997686,2.75027033292406e-06
0.419642268421859,7.56529532552055e-08
0.420246881256992,-5.84113993912555e-06
0.421442904667796,7.28379295599882e-06
0.421841557847834,6.73196440167703e-06
0.422034224155763,2.36523428109885e-06
0.422638827816436,-2.93262494317185e-06
0.423834793911511,1.12790531604375e-06
